pgame_season	player fullname	ast	blk	pts	reb	stl	turnover
1987	Dale Ellis	2.65	0.1625	25.525	4.5375	0.9625	2.3
1987	Dallas Comegys	0.8666666666666667	0.9333333333333333	5.573333333333333	2.9066666666666667	0.48	1.5466666666666666
1987	Dan Schayes	1.3478260869565217	1.108695652173913	14.228260869565217	8.054347826086957	0.7065217391304348	1.9456521739130435
1987	Danny Ainge	6.244897959183674	0.1836734693877551	14.979591836734693	3.0816326530612246	1.2653061224489797	1.9795918367346939
1987	Danny Vranes	0.631578947368421	0.5789473684210527	2.1228070175438596	2.0526315789473686	0.47368421052631576	0.43859649122807015
1987	Danny Young	2.8902439024390243	0.04878048780487805	3.3536585365853657	1.0365853658536586	0.6585365853658537	0.5365853658536586
1987	Darnell Valentine	4.8354430379746836	0.10126582278481013	7.113924050632911	1.9746835443037976	1.5443037974683544	1.8734177215189873
1987	Darrell Griffith	1.75	0.09615384615384616	11.326923076923077	2.4423076923076925	1.0	1.2884615384615385
1987	Darrell Walker	2.0	0.24561403508771928	6.4035087719298245	2.6491228070175437	1.2105263157894737	1.368421052631579
1987	Darren Daye	1.5106382978723405	0.0851063829787234	6.0212765957446805	1.6170212765957446	0.6170212765957447	0.9361702127659575
1987	Darryl Dawkins	0.3333333333333333	0.3333333333333333	1.6666666666666667	0.8333333333333334	0.0	1.1666666666666667
1987	Dave Corzine	1.8	1.1444444444444444	9.61111111111111	6.488888888888889	0.43333333333333335	1.3333333333333333
1987	Dave Feitl	0.7571428571428571	0.12857142857142856	6.542857142857143	4.785714285714286	0.21428571428571427	1.1857142857142857
1987	Dave Henderson	1.5454545454545454	0.22727272727272727	5.7272727272727275	1.5909090909090908	0.5454545454545454	1.8181818181818181
1987	Dave Hoppen	0.8205128205128205	0.15384615384615385	5.6923076923076925	4.461538461538462	0.3333333333333333	0.9487179487179487
1987	David Greenwood	2.1555555555555554	0.4888888888888889	8.555555555555555	6.666666666666667	0.7333333333333333	1.6444444444444444
1987	David Wingate	1.9508196721311475	0.36065573770491804	8.934426229508198	1.6557377049180328	0.7704918032786885	1.7049180327868851
1987	Dell Curry	1.8641975308641976	0.2839506172839506	9.74074074074074	2.0617283950617282	1.1604938271604939	1.3333333333333333
1987	Dennis Hopson	1.9344262295081966	0.4098360655737705	9.62295081967213	2.3442622950819674	0.9344262295081968	1.9508196721311475
1987	Dennis Johnson	7.840425531914893	0.39361702127659576	13.202127659574469	3.372340425531915	1.2446808510638299	2.5531914893617023
1987	Dennis Rodman	1.2476190476190476	0.5619047619047619	10.638095238095238	8.104761904761904	0.8476190476190476	1.7809523809523808
1987	Derek Harper	7.626262626262626	0.40404040404040403	16.393939393939394	2.919191919191919	2.0202020202020203	2.242424242424242
1987	Derek Smith	2.5428571428571427	0.4857142857142857	12.657142857142857	2.942857142857143	0.6	1.3714285714285714
1987	Derrick McKey	1.3218390804597702	0.7816091954022989	8.666666666666666	4.0	0.8390804597701149	1.2988505747126438
1987	Detlef Schrempf	1.8865979381443299	0.4020618556701031	8.402061855670103	3.443298969072165	0.5154639175257731	1.3298969072164948
1987	Dirk Minniefield	2.8795180722891565	0.03614457831325301	3.3373493975903616	1.180722891566265	0.7349397590361446	1.2409638554216869
1987	Doc Rivers	9.369565217391305	0.4673913043478261	14.369565217391305	4.619565217391305	1.7934782608695652	2.5543478260869565
1987	Dominique Wilkins	2.8666666666666667	0.5888888888888889	30.788888888888888	6.433333333333334	1.3222222222222222	2.7555555555555555
1987	Duane Washington	2.2666666666666666	0.0	3.6	1.4666666666666666	0.8	0.6
1987	Dudley Bradley	2.3230769230769233	0.6615384615384615	6.507692307692308	1.9538461538461538	1.7538461538461538	1.353846153846154
1987	Dwayne Washington	3.0294117647058822	0.058823529411764705	9.308823529411764	1.7352941176470589	1.338235294117647	2.073529411764706
1987	Earl Cureton	0.9130434782608695	0.5217391304347826	4.333333333333333	3.927536231884058	0.463768115942029	0.8405797101449275
1987	Ed Nealy	0.7571428571428571	0.07142857142857142	2.085714285714286	3.2714285714285714	0.42857142857142855	0.4
1987	Ed Pinckney	0.8354430379746836	0.4050632911392405	6.215189873417722	2.911392405063291	0.4936708860759494	0.9746835443037974
1987	Eddie Hughes	0.5	0.0	1.2222222222222223	0.2222222222222222	0.05555555555555555	0.3888888888888889
1987	Eddie Johnson	2.4657534246575343	0.1232876712328767	17.726027397260275	4.3561643835616435	0.4520547945205479	1.904109589041096
1987	Elston Turner	0.7142857142857143	0.0	0.9047619047619048	0.7142857142857143	0.38095238095238093	0.5238095238095238
1987	Ennis Whatley	0.4	0.0	2.2	0.8	0.4	0.8
1987	Eric White	0.5294117647058824	0.17647058823529413	10.470588235294118	3.6470588235294117	0.4117647058823529	1.2352941176470589
1987	Frank Brickowski	3.835616438356164	0.5205479452054794	16.123287671232877	6.917808219178082	1.095890410958904	2.958904109589041
1987	Frank Johnson	2.392405063291139	0.05063291139240506	7.2405063291139244	1.5569620253164558	0.9367088607594937	1.2784810126582278
1987	Franklin Edwards	5.75	0.0625	8.25	1.1875	0.625	2.9375
1987	Fred Roberts	0.9438202247191011	0.16853932584269662	5.382022471910112	2.0	0.21348314606741572	0.8314606741573034
1987	Gerald Henderson	3.08	0.06666666666666667	7.933333333333334	1.4266666666666667	0.92	1.7733333333333334
1987	Gerald Wilkins	4.0588235294117645	0.25882352941176473	17.55294117647059	3.2705882352941176	1.1058823529411765	2.623529411764706
1987	Granville Waiters	0.045454545454545456	0.6818181818181818	0.8181818181818182	1.2727272727272727	0.09090909090909091	0.2727272727272727
1987	Greg Anderson	0.9647058823529412	1.4823529411764707	11.705882352941176	6.2823529411764705	0.6588235294117647	1.8
1987	Greg Dreiling	0.25	0.2	1.7	0.85	0.1	0.55
1987	Greg Kite	0.8867924528301887	1.0943396226415094	4.226415094339623	4.981132075471698	0.3584905660377358	1.3773584905660377
1987	Hakeem Olajuwon	2.0481927710843375	2.710843373493976	23.55421686746988	12.36144578313253	2.0602409638554215	3.036144578313253
1987	Harold Pressley	2.3125	0.6875	9.6875	4.6125	1.05	1.6875
1987	Herb Williams	1.3066666666666666	1.9466666666666668	9.973333333333333	6.253333333333333	0.49333333333333335	1.5866666666666667
1987	Horace Grant	1.1538461538461537	0.6043956043956044	7.945054945054945	5.681318681318682	0.7142857142857143	1.021978021978022
1987	Hot Rod,Williams	1.3048780487804879	1.853658536585366	10.841463414634147	6.524390243902439	0.7804878048780488	1.3170731707317074
1987	Isiah Thomas	8.451923076923077	0.2403846153846154	20.009615384615383	3.701923076923077	1.9903846153846154	3.4423076923076925
1987	Jack Sikma	3.3563218390804597	0.9655172413793104	16.632183908045977	8.862068965517242	1.0919540229885059	1.9770114942528736
1987	James Bailey	0.6461538461538462	0.4307692307692308	4.430769230769231	3.230769230769231	0.26153846153846155	1.0769230769230769
1987	James Donaldson	0.7959183673469388	1.2142857142857142	7.438775510204081	9.193877551020408	0.47959183673469385	1.4489795918367347
1987	James Edwards	0.978021978021978	0.5164835164835165	10.472527472527473	5.274725274725275	0.1978021978021978	1.5384615384615385
1987	James Worthy	3.98989898989899	0.7474747474747475	20.04040404040404	5.181818181818182	1.0606060606060606	2.121212121212121
1987	Jamie Waller	0.3333333333333333	0.2222222222222222	4.666666666666667	1.4444444444444444	0.4444444444444444	1.2222222222222223
1987	Jawann Oldham	0.6111111111111112	2.037037037037037	5.5	5.62962962962963	0.2222222222222222	1.1481481481481481
1987	Jay Humphries	5.6571428571428575	0.07142857142857142	9.757142857142858	2.5285714285714285	1.1714285714285715	1.8285714285714285
1987	Jay Murphy	0.1111111111111111	0.0	2.2222222222222223	1.7777777777777777	0.0	0.5555555555555556
1987	Jay Vincent	1.8395061728395061	0.37037037037037035	15.604938271604938	4.271604938271605	0.6296296296296297	1.8641975308641976
1987	Jeff Cook	0.42424242424242425	0.24242424242424243	1.5454545454545454	3.212121212121212	0.2727272727272727	0.42424242424242425
1987	Jeff Hornacek	6.585365853658536	0.12195121951219512	9.524390243902438	3.1951219512195124	1.3048780487804879	1.9024390243902438
1987	Jeff Lamp	0.0	0.0	0.6666666666666666	0.0	0.0	0.0
1987	Jeff Malone	2.9176470588235293	0.21176470588235294	20.811764705882354	2.623529411764706	0.6588235294117647	2.1882352941176473
1987	Jerome Kersey	3.036144578313253	0.8313253012048193	19.216867469879517	8.27710843373494	1.6144578313253013	2.0
1987	Jerome Whitehead	0.5416666666666666	0.2916666666666667	5.652777777777778	4.458333333333333	0.4444444444444444	0.6805555555555556
1987	Jerry Reynolds	1.6153846153846154	0.49230769230769234	7.7846153846153845	2.476923076923077	1.1384615384615384	1.6153846153846154
1987	Jerry Sichting	1.75	0.0	3.875	0.6785714285714286	0.39285714285714285	0.39285714285714285
1987	Jim Farmer	0.5151515151515151	0.030303030303030304	1.9696969696969697	0.6666666666666666	0.09090909090909091	0.7272727272727273
1987	Jim Paxson	1.45	0.11666666666666667	6.616666666666666	0.9	0.6	0.85
1987	Jim Petersen	1.5342465753424657	0.5753424657534246	8.821917808219178	6.260273972602739	0.5068493150684932	1.6849315068493151
1987	Joe Arlauckas	0.8888888888888888	0.4444444444444444	3.7777777777777777	1.4444444444444444	0.3333333333333333	0.4444444444444444
1987	Joe Barry,Carroll	1.4197530864197532	1.3209876543209877	12.592592592592593	6.271604938271605	0.654320987654321	2.0864197530864197
1987	Joe Dumars	4.752380952380952	0.1619047619047619	13.761904761904763	2.380952380952381	0.9523809523809523	2.0095238095238095
1987	Joe Kleine	1.1341463414634145	0.7195121951219512	9.768292682926829	7.060975609756097	0.34146341463414637	1.3048780487804879
1987	Joe Wolf	2.3333333333333335	0.38095238095238093	7.619047619047619	4.4523809523809526	0.9047619047619048	1.8095238095238095
1987	John Bagley	5.841463414634147	0.12195121951219512	11.963414634146341	3.1341463414634148	1.3414634146341464	2.451219512195122
1987	John Battle	2.329113924050633	0.06329113924050633	10.050632911392405	1.6835443037974684	0.4177215189873418	1.0886075949367089
1987	John Long	2.1358024691358026	0.13580246913580246	12.765432098765432	2.8271604938271606	1.037037037037037	1.5679012345679013
1987	John Lucas	4.77906976744186	0.03488372093023256	8.976744186046512	1.941860465116279	1.0813953488372092	1.5232558139534884
1987	John Paxson	3.659340659340659	0.02197802197802198	7.538461538461538	1.1868131868131868	0.5494505494505495	0.7472527472527473
1987	John Salley	1.276190476190476	1.6571428571428573	8.209523809523809	5.304761904761905	0.6476190476190476	1.3428571428571427
1987	John Stockton	13.881720430107526	0.20430107526881722	15.258064516129032	3.032258064516129	3.0	3.3333333333333335
1987	John Stroeder	0.47619047619047616	0.2857142857142857	1.9285714285714286	1.6904761904761905	0.07142857142857142	0.5714285714285714
1987	John Williams	2.9080459770114944	0.4367816091954023	12.781609195402298	5.436781609195402	1.4367816091954022	1.8045977011494252
1987	Johnny Dawkins	7.132352941176471	0.029411764705882353	15.323529411764707	3.0441176470588234	1.3235294117647058	2.2794117647058822
1987	Johnny Moore	2.4	0.0	1.6	1.2	0.6	1.4
1987	Johnny Newman	0.8518518518518519	0.14814814814814814	10.481481481481481	2.0987654320987654	0.9629629629629629	1.345679012345679
1987	Johnny Rogers	0.125	0.125	2.5833333333333335	1.125	0.16666666666666666	0.4166666666666667
1987	Jon Koncak	0.3877551020408163	1.1428571428571428	5.6938775510204085	6.795918367346939	0.7346938775510204	1.0816326530612246
1987	Jon Sundvold	3.6	0.03636363636363636	8.290909090909091	0.9454545454545454	0.5636363636363636	1.0909090909090908
1987	Kannard Johnson	0.0	0.0	0.0	0.0	0.0	0.0
1987	Kareem Abdul-Jabbar	1.6442307692307692	1.2403846153846154	14.451923076923077	5.855769230769231	0.6057692307692307	1.9711538461538463
1987	Karl Malone	2.3225806451612905	0.6129032258064516	27.903225806451612	12.0	1.3978494623655915	3.913978494623656
1987	Kelly Tripucka	2.0784313725490198	0.0784313725490196	7.254901960784314	2.3137254901960786	0.6666666666666666	1.3529411764705883
1987	Ken Norman	1.1818181818181819	0.5151515151515151	8.621212121212121	3.984848484848485	0.6666666666666666	1.5606060606060606
1987	Kenny Fields	1.4285714285714286	0.2857142857142857	7.428571428571429	4.142857142857143	0.7142857142857143	2.7142857142857144
1987	Kenny Smith	7.114754098360656	0.13114754098360656	13.78688524590164	2.262295081967213	1.5081967213114753	3.0163934426229506
1987	Kenny Walker	1.058139534883721	0.7209302325581395	9.813953488372093	4.627906976744186	0.7558139534883721	0.9767441860465116
1987	Kent Benson	0.0	0.5	2.5	0.5	0.5	1.0
1987	Kermit Washington	0.0	0.6666666666666666	2.6666666666666665	3.1666666666666665	0.6666666666666666	0.6666666666666666
1987	Kevin Duckworth	0.8902439024390244	0.4146341463414634	16.0609756097561	7.560975609756097	0.3902439024390244	2.4146341463414633
1987	Kevin Gamble	0.1111111111111111	0.0	0.0	0.3333333333333333	0.2222222222222222	0.2222222222222222
1987	Kevin Henderson	1.3529411764705883	0.0	3.3529411764705883	1.2352941176470589	0.47058823529411764	1.0
1987	Kevin Johnson	5.4625	0.3	9.15	2.3875	1.2875	1.825
1987	Kevin McHale	2.6049382716049383	1.5061728395061729	23.185185185185187	8.296296296296296	0.41975308641975306	2.2222222222222223
1987	Kevin McKenna	1.2903225806451613	0.06451612903225806	4.064516129032258	1.0	0.4838709677419355	0.6129032258064516
1987	Kevin Williams	1.2352941176470589	0.08235294117647059	6.070588235294117	1.588235294117647	0.7647058823529411	0.8470588235294118
1987	Kevin Willis	0.4482758620689655	0.5862068965517241	12.241379310344827	7.505747126436781	0.896551724137931	1.8735632183908046
1987	Kiki Vandeweghe	1.9024390243902438	0.17073170731707318	18.975609756097562	2.975609756097561	0.5365853658536586	1.2439024390243902
1987	Kurt Nimphius	0.7333333333333333	0.76	4.373333333333333	2.1466666666666665	0.29333333333333333	0.6533333333333333
1987	Kurt Rambis	0.7078651685393258	0.16853932584269662	3.6853932584269664	3.5842696629213484	0.4943820224719101	0.7528089887640449
1987	LaSalle Thompson	0.9855072463768116	1.0579710144927537	7.971014492753623	6.188405797101449	0.782608695652174	1.5797101449275361
1987	Lafayette Lever	7.640449438202247	0.2808988764044944	18.707865168539325	8.202247191011235	2.651685393258427	2.0898876404494384
1987	Lancaster Gordon	0.875	0.25	3.5	0.5	0.125	0.5
1987	Larry Bird	6.247311827956989	0.7634408602150538	28.946236559139784	9.172043010752688	1.7311827956989247	2.817204301075269
1987	Larry Drew	5.175675675675675	0.0	10.337837837837839	1.6081081081081081	0.8783783783783784	2.054054054054054
1987	Larry Krystkowiak	1.0363636363636364	0.14545454545454545	7.290909090909091	4.818181818181818	0.4	1.1272727272727272
1987	Larry Nance	3.125	2.361111111111111	18.944444444444443	8.930555555555555	0.9027777777777778	2.3472222222222223
1987	Larry Smith	1.25	0.55	6.35	9.1	0.6	1.8
1987	Leon Wood	3.125	0.017857142857142856	7.196428571428571	1.0178571428571428	0.4642857142857143	0.6785714285714286
1987	Lester Conner	1.1320754716981132	0.018867924528301886	2.5283018867924527	0.7358490566037735	0.7358490566037735	0.6226415094339622
1987	Louis Orr	0.2903225806451613	0.0	1.3225806451612903	1.1612903225806452	0.1935483870967742	0.45161290322580644
1987	Magic Johnson	12.09375	0.17708333333333334	19.635416666666668	6.03125	1.5416666666666667	3.6666666666666665
1987	Manute Bol	0.15853658536585366	2.5609756097560976	2.2560975609756095	3.5	0.13414634146341464	0.45121951219512196
1987	Marc Iavaroni	0.8804347826086957	0.29347826086956524	4.434782608695652	3.119565217391304	0.2717391304347826	0.967391304347826
1987	Mark Acres	0.4583333333333333	0.2916666666666667	3.375	3.1875	0.3125	0.625
1987	Mark Aguirre	3.5531914893617023	0.7021276595744681	24.45744680851064	5.680851063829787	0.8936170212765957	2.595744680851064
1987	Mark Alarie	0.609375	0.1875	5.15625	2.515625	0.15625	0.78125
1987	Mark Eaton	0.7311827956989247	3.6344086021505375	7.053763440860215	8.817204301075268	0.5698924731182796	1.5591397849462365
1987	Mark Jackson	10.546511627906977	0.06976744186046512	13.616279069767442	4.825581395348837	2.5	3.1627906976744184
1987	Mark McNamara	0.42857142857142855	0.2857142857142857	3.619047619047619	3.738095238095238	0.09523809523809523	0.6190476190476191
1987	Mark Price	6.094117647058823	0.1411764705882353	16.28235294117647	2.3294117647058825	1.2	2.2588235294117647
1987	Mark Wade	3.090909090909091	0.09090909090909091	0.7272727272727273	1.3636363636363635	0.6363636363636364	1.1818181818181819
1987	Mark West	0.891566265060241	1.7710843373493976	9.662650602409638	6.301204819277109	0.5662650602409639	2.0843373493975905
1987	Martin Nessley	0.36363636363636365	0.2727272727272727	1.0909090909090908	1.8636363636363635	0.18181818181818182	0.5227272727272727
1987	Maurice Cheeks	8.037974683544304	0.27848101265822783	13.746835443037975	3.2025316455696204	2.1139240506329116	2.0
1987	Maurice Lucas	1.2857142857142858	0.12987012987012986	5.909090909090909	4.415584415584416	0.44155844155844154	1.0129870129870129
1987	Mel Turpin	0.3953488372093023	0.8372093023255814	5.558139534883721	2.813953488372093	0.313953488372093	0.8488372093023255
1987	Michael Adams	6.096774193548387	0.1935483870967742	13.806451612903226	2.78494623655914	2.0	1.7956989247311828
1987	Michael Brooks	0.75	0.05	2.3	2.4	0.2	0.6
1987	Michael Cage	1.5277777777777777	0.8055555555555556	14.527777777777779	13.027777777777779	1.2638888888888888	2.2222222222222223
1987	Michael Cooper	4.176470588235294	0.4117647058823529	8.058823529411764	3.364705882352941	1.0	1.4352941176470588
1987	Michael Holton	2.5232558139534884	0.11627906976744186	5.1395348837209305	1.7906976744186047	0.5	1.0116279069767442
1987	Michael Jackson	3.086206896551724	0.08620689655172414	2.706896551724138	1.0172413793103448	0.3448275862068966	1.0
1987	Michael Jordan	5.782608695652174	1.5434782608695652	35.119565217391305	5.6521739130434785	3.0760869565217392	3.1630434782608696
1987	Mike Brown	0.6170212765957447	0.0851063829787234	4.212765957446808	3.382978723404255	0.2553191489361702	0.8085106382978723
1987	Mike Evans	1.5522388059701493	0.08955223880597014	6.865671641791045	1.044776119402985	0.6865671641791045	0.8208955223880597
1987	Mike Gminski	1.7160493827160495	1.4444444444444444	16.85185185185185	10.049382716049383	0.7901234567901234	2.185185185185185
1987	Mike McGee	1.4791666666666667	0.125	11.979166666666666	2.6666666666666665	1.0833333333333333	1.3541666666666667
1987	Mike Mitchell	1.0140845070422535	0.19718309859154928	13.380281690140846	3.0	0.4507042253521127	0.8028169014084507
1987	Mike O'Koren	0.5	0.5	4.5	1.0	0.75	0.0
1987	Mike Phelps	1.5	0.0	4.5	1.0	2.5	1.0
1987	Mike Sanders	0.984375	0.171875	6.703125	2.09375	0.53125	0.953125
1987	Mike Smrek	0.14285714285714285	0.8035714285714286	2.4107142857142856	1.625	0.14285714285714285	0.5714285714285714
1987	Mike Woodson	3.4125	0.325	17.975	2.375	1.3625	2.325
1987	Milt Wagner	1.4222222222222223	0.1111111111111111	3.511111111111111	0.6666666666666666	0.13333333333333333	0.4888888888888889
1987	Mo Martin	0.4827586206896552	0.13793103448275862	2.206896551724138	0.8620689655172413	0.20689655172413793	0.3793103448275862
1987	Moses Malone	1.4166666666666667	0.9047619047619048	20.238095238095237	11.19047619047619	0.7380952380952381	3.142857142857143
1987	Muggsy Bogues	5.075	0.0375	4.9125	1.7	1.5875	1.275
1987	Mychal Thompson	0.75	0.9615384615384616	11.125	6.336538461538462	0.5288461538461539	1.4038461538461537
1987	Nate Blackwell	1.8	0.0	3.7	0.6	0.3	0.8
1987	Nate McMillan	8.448275862068966	0.5747126436781609	7.551724137931035	4.126436781609195	1.9655172413793103	2.264367816091954
1987	Nikita Wilson	0.2	0.0	1.2666666666666666	0.7333333333333333	0.0	0.3333333333333333
1987	Norris Coleman	0.4482758620689655	0.20689655172413793	5.275862068965517	2.793103448275862	0.3793103448275862	0.5517241379310345
1987	Olden Polynice	0.3793103448275862	0.2988505747126437	3.9885057471264367	3.8850574712643677	0.40229885057471265	0.9425287356321839
1987	Orlando Woolridge	3.736842105263158	1.0526315789473684	16.42105263157895	4.7894736842105265	0.6842105263157895	2.526315789473684
1987	Otis Birdsong	3.3134328358208953	0.16417910447761194	10.895522388059701	2.4925373134328357	0.8059701492537313	1.9253731343283582
1987	Otis Smith	2.1527777777777777	0.5833333333333334	11.680555555555555	3.4305555555555554	1.2638888888888888	1.4722222222222223
1987	Otis Thorpe	3.2439024390243905	0.6829268292682927	20.78048780487805	10.207317073170731	0.7560975609756098	2.7804878048780486
1987	Pace Mannion	1.5714285714285714	0.2	3.5142857142857142	1.457142857142857	0.37142857142857144	0.6857142857142857
1987	Pat Cummings	0.6153846153846154	0.15384615384615385	5.323076923076923	3.723076923076923	0.3076923076923077	1.0
1987	Patrick Ewing	1.569767441860465	3.0	20.093023255813954	8.453488372093023	1.2790697674418605	3.4651162790697674
1987	Paul Mokeski	0.34375	0.484375	4.140625	3.59375	0.46875	0.796875
1987	Paul Pressey	6.95	0.4625	13.1625	4.925	1.45	2.675
1987	Pete Myers	2.1818181818181817	0.2727272727272727	5.090909090909091	1.6818181818181819	0.7727272727272727	1.5
1987	Petur Gudmundsson	1.2253521126760563	0.8591549295774648	5.563380281690141	4.549295774647887	0.2535211267605634	1.4929577464788732
1987	Phil Hubbard	1.0	0.08641975308641975	8.123456790123457	3.506172839506173	0.6172839506172839	1.4567901234567902
1987	Phil Zevenbergen	0.3333333333333333	0.1111111111111111	3.3333333333333335	1.4444444444444444	0.3333333333333333	0.4444444444444444
1987	Purvis Short	1.9176470588235295	0.16470588235294117	13.894117647058824	2.7176470588235295	0.6941176470588235	1.4352941176470588
1987	Quintin Dailey	1.626865671641791	0.05970149253731343	13.447761194029852	2.298507462686567	1.0298507462686568	1.835820895522388
1987	Ralph Lewis	0.25	0.06666666666666667	1.45	0.9833333333333333	0.21666666666666667	0.31666666666666665
1987	Ralph Sampson	2.5416666666666665	1.8333333333333333	15.604166666666666	9.625	0.8541666666666666	3.5625
1987	Randy Breuer	1.223529411764706	1.2823529411764707	11.611764705882353	6.623529411764705	0.5529411764705883	1.2705882352941176
1987	Randy Wittman	3.6702127659574466	0.20212765957446807	10.212765957446809	2.0851063829787235	0.6063829787234043	1.0106382978723405
1987	Ray Tolbert	0.4	0.2	3.56	2.2	0.32	0.84
1987	Reggie Lewis	0.4918032786885246	0.2786885245901639	4.081967213114754	1.2950819672131149	0.3114754098360656	0.4918032786885246
1987	Reggie Miller	1.6097560975609757	0.23170731707317074	10.024390243902438	2.317073170731707	0.6463414634146342	1.2317073170731707
1987	Reggie Theus	6.342465753424658	0.2191780821917808	21.561643835616437	3.1780821917808217	0.8082191780821918	3.2054794520547945
1987	Reggie Williams	1.6571428571428573	0.6	10.428571428571429	3.3714285714285714	0.8285714285714286	1.8
1987	Richard Anderson	1.4675324675324675	0.22077922077922077	6.233766233766234	4.103896103896104	0.6883116883116883	0.8181818181818182
1987	Richard Rellford	0.25	0.75	4.0	1.75	0.0	1.0
1987	Rick Carlisle	1.1428571428571428	0.14285714285714285	2.7142857142857144	0.5357142857142857	0.42857142857142855	0.7857142857142857
1987	Rick Mahorn	0.8111111111111111	0.5777777777777777	8.8	7.266666666666667	0.5333333333333333	1.5
1987	Rickey Green	3.5113636363636362	0.011363636363636364	4.511363636363637	0.9204545454545454	0.6704545454545454	1.0909090909090908
1987	Rickie Winslow	0.2857142857142857	0.0	1.0	1.0	0.14285714285714285	0.5714285714285714
1987	Ricky Pierce	1.9523809523809523	0.21428571428571427	15.833333333333334	2.3095238095238093	0.5238095238095238	1.4523809523809523
1987	Ricky Wilson	2.6923076923076925	0.11538461538461539	4.8076923076923075	1.0384615384615385	0.8846153846153846	1.0
1987	Robert Parish	1.4945054945054945	1.1318681318681318	14.406593406593407	8.747252747252746	0.7252747252747253	2.10989010989011
1987	Robert Reid	1.1363636363636365	0.07575757575757576	6.484848484848484	2.121212121212121	0.4393939393939394	0.6666666666666666
1987	Rod Higgins	2.764705882352941	0.45588235294117646	15.5	4.3088235294117645	1.0294117647058822	1.6323529411764706
1987	Rodney McCray	3.211764705882353	0.6352941176470588	12.211764705882352	7.741176470588235	0.7176470588235294	1.776470588235294
1987	Rolando Blackman	3.852272727272727	0.23863636363636365	18.545454545454547	3.4204545454545454	0.8977272727272727	1.9204545454545454
1987	Ron Anderson	1.054054054054054	0.08108108108108109	7.324324324324325	2.918918918918919	0.5540540540540541	0.9864864864864865
1987	Ron Harper	4.852459016393443	0.9180327868852459	15.573770491803279	3.9836065573770494	2.180327868852459	2.7049180327868854
1987	Ron Moore	0.07142857142857142	0.0	1.7142857142857142	0.5714285714285714	0.35714285714285715	0.2857142857142857
1987	Ronnie Murphy	0.3333333333333333	0.05555555555555555	2.0	0.6111111111111112	0.2777777777777778	0.4444444444444444
1987	Rory Sparrow	2.8461538461538463	0.046153846153846156	4.4	1.1538461538461537	0.6923076923076923	0.9538461538461539
1987	Roy Hinson	1.2857142857142858	1.8181818181818181	15.2987012987013	6.714285714285714	0.8961038961038961	2.1948051948051948
1987	Roy Tarpley	1.183673469387755	1.1428571428571428	14.255102040816327	12.020408163265307	1.2653061224489797	2.0816326530612246
1987	Russ Schoene	0.6395348837209303	0.1511627906976744	5.813953488372093	2.383720930232558	0.46511627906976744	0.686046511627907
1987	Sam Perkins	1.6195652173913044	0.7717391304347826	14.08695652173913	7.75	1.076086956521739	1.6195652173913044
1987	Sam Vincent	5.182926829268292	0.2073170731707317	8.231707317073171	2.0853658536585367	0.7682926829268293	1.975609756097561
1987	Scott Hastings	0.2878787878787879	0.16666666666666666	2.0606060606060606	1.7272727272727273	0.16666666666666666	0.2878787878787879
1987	Scott Roth	0.5	0.0	2.6875	0.875	0.4375	0.34375
1987	Scott Skiles	3.5294117647058822	0.058823529411764705	4.372549019607843	1.2941176470588236	0.43137254901960786	1.4901960784313726
1987	Scottie Pippen	2.168539325842697	0.6741573033707865	8.146067415730338	3.932584269662921	1.1123595505617978	1.7640449438202248
1987	Sedale Threatt	2.25	0.10526315789473684	6.894736842105263	1.3026315789473684	0.8026315789473685	0.8947368421052632
1987	Sedric Toney	1.0833333333333333	0.041666666666666664	2.8333333333333335	0.3333333333333333	0.4166666666666667	0.5833333333333334
1987	Sidney Green	1.1627906976744187	0.38372093023255816	7.651162790697675	7.848837209302325	0.7558139534883721	1.8255813953488371
1987	Sidney Moncrief	3.7704918032786887	0.21311475409836064	11.114754098360656	3.262295081967213	0.7213114754098361	1.5901639344262295
1987	Sleepy Floyd	7.135802469135802	0.14814814814814814	15.185185185185185	3.740740740740741	1.271604938271605	2.9012345679012346
1987	Spud Webb	4.180851063829787	0.1276595744680851	6.340425531914893	1.7659574468085106	0.7659574468085106	1.5
1987	Steve Alford	0.7575757575757576	0.09090909090909091	1.9696969696969697	0.7575757575757576	0.5151515151515151	0.3939393939393939
1987	Steve Burtt	2.0	0.2631578947368421	9.0	1.4210526315789473	0.5263157894736842	2.1052631578947367
1987	Steve Colter	3.7534246575342465	0.2328767123287671	7.068493150684931	2.5753424657534247	0.8904109589041096	1.273972602739726
1987	Steve Harris	1.5	0.13793103448275862	9.224137931034482	2.1724137931034484	0.8620689655172413	0.9655172413793104
1987	Steve Johnson	1.3255813953488371	0.7441860465116279	15.395348837209303	5.627906976744186	0.3953488372093023	2.8372093023255816
1987	Steve Stipanovich	2.2875	0.8625	13.4875	8.275	1.125	1.95
1987	Stuart Gray	0.5945945945945946	0.43243243243243246	3.027027027027027	3.3783783783783785	0.14864864864864866	0.6756756756756757
1987	T.R. Dunn	0.967741935483871	0.11827956989247312	2.21505376344086	2.89247311827957	1.1720430107526882	0.3225806451612903
1987	Tellis Frank	1.4230769230769231	0.2948717948717949	8.128205128205128	4.230769230769231	0.6794871794871795	1.3974358974358974
1987	Terry Catledge	0.8666666666666667	0.12	10.093333333333334	5.373333333333333	0.44	1.36
